path_length,num_digits,num_letters,num_special_chars,num_slashes,num_dots,num_equals,num_quotes,num_percent,num_ampersand,has_query,query_length,status_code,is_2xx,is_3xx,is_4xx,is_5xx,response_size,log_response_size,parse_error,method_get,method_post,method_put,method_delete,path_entropy,contains_script,contains_sql_keyword,contains_traversal,contains_command,contains_ssrf,contains_log4shell,contains_sensitive_file,looks_like_scanner,suspicious_length,many_special_chars,label
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,4783.0,8.473032295630468,0.0,0.0,1.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,1393.0,7.2399325913204695,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,0.0,17.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,200.0,1.0,0.0,0.0,0.0,2764.0,7.9247959139564355,0.0,1.0,0.0,0.0,0.0,4.237291339955158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
17.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,200.0,1.0,0.0,0.0,0.0,4887.0,8.494538500851432,0.0,1.0,0.0,0.0,0.0,3.4992275471326924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,403.0,0.0,0.0,1.0,0.0,1107.0,7.010311867307229,0.0,0.0,1.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,200.0,1.0,0.0,0.0,0.0,336.0,5.820082930352362,0.0,0.0,1.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,1.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,200.0,1.0,0.0,0.0,0.0,4330.0,8.373553741214627,0.0,1.0,0.0,0.0,0.0,3.4992275471326924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2207.0,7.699842407396986,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,404.0,0.0,0.0,1.0,0.0,220.0,5.3981627015177525,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,1887.0,7.543273346705446,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,1350.0,7.208600337960199,0.0,1.0,0.0,0.0,0.0,3.85216872360328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
56.0,1.0,46.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,404.0,0.0,0.0,1.0,0.0,1249.0,7.1308988302963465,0.0,1.0,0.0,0.0,0.0,4.164673120592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,725.0,6.587550014824796,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,301.0,0.0,1.0,0.0,0.0,4679.0,8.451053388911692,0.0,0.0,1.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,2558.0,7.847371836159788,0.0,1.0,0.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5809.0,8.667335849845957,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,5065.0,8.53030683056162,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,5062.0,8.529714471969909,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,273.0,5.6131281063880705,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.0,0.0,21.0,8.0,5.0,6.0,1.0,0.0,0.0,0.0,1.0,24.0,403.0,0.0,0.0,1.0,0.0,3816.0,8.247220052745229,0.0,0.0,1.0,0.0,0.0,3.797042165340715,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,404.0,0.0,0.0,1.0,0.0,4205.0,8.344267356262645,0.0,0.0,1.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,2113.0,7.656337166430183,0.0,1.0,0.0,0.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,2744.0,7.917536353943631,0.0,1.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2500.0,7.824445930877619,0.0,0.0,1.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,3448.0,8.145839612936841,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,4771.0,8.470520783217808,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,2.0,16.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,200.0,1.0,0.0,0.0,0.0,3518.0,8.165932137321585,0.0,0.0,1.0,0.0,0.0,4.162294909570876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
17.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,301.0,0.0,1.0,0.0,0.0,5600.0,8.630700432209832,0.0,0.0,1.0,0.0,0.0,3.85216872360328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,200.0,1.0,0.0,0.0,0.0,2172.0,7.6838639802564295,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,404.0,0.0,0.0,1.0,0.0,4326.0,8.372629740224884,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,3589.0,8.185907481482324,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,1303.0,7.1731917424865985,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,2380.0,7.7752758464868625,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,5242.0,8.564649132572534,0.0,1.0,0.0,0.0,0.0,3.506890595608519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,5834.0,8.671629544720656,0.0,0.0,1.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,4530.0,8.418697944667139,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,1039.0,6.946975992135418,0.0,1.0,0.0,0.0,0.0,3.169925001442312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,3249.0,8.086410275323782,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,2207.0,7.699842407396986,0.0,0.0,1.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,2464.0,7.80994708647679,0.0,0.0,1.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,3738.0,8.226573474977114,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
43.0,0.0,33.0,5.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,32.0,200.0,1.0,0.0,0.0,0.0,4006.0,8.295798110636145,0.0,1.0,0.0,0.0,0.0,4.126862359796814,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,200.0,1.0,0.0,0.0,0.0,5915.0,8.68541582383069,0.0,0.0,1.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,2.0,16.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,404.0,0.0,0.0,1.0,0.0,725.0,6.587550014824796,0.0,1.0,0.0,0.0,0.0,4.162294909570876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,4326.0,8.372629740224884,0.0,1.0,0.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25.0,0.0,21.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,404.0,0.0,0.0,1.0,0.0,977.0,6.885509670034818,0.0,1.0,0.0,0.0,0.0,3.863465189601647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,1623.0,7.392647520721623,0.0,1.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,2136.0,7.667158255319148,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27.0,2.0,16.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,200.0,1.0,0.0,0.0,0.0,1899.0,7.549609165154532,0.0,0.0,1.0,0.0,0.0,4.162294909570876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,1259.0,7.138866999945524,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,536.0,6.285998094508865,0.0,1.0,0.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2253.0,7.720461694599722,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,3150.0,8.055475141757274,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,4007.0,8.2960476427647,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5301.0,8.57583938684897,0.0,1.0,0.0,0.0,0.0,3.0930692077718898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,450.0,6.111467339502679,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,5006.0,8.518592212329946,0.0,0.0,1.0,0.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5731.0,8.653819788948063,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,404.0,0.0,0.0,1.0,0.0,4401.0,8.389814262086407,0.0,1.0,0.0,0.0,0.0,3.506890595608519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,2142.0,7.669961995473577,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56.0,1.0,46.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,301.0,0.0,1.0,0.0,0.0,1248.0,7.130098510125578,0.0,1.0,0.0,0.0,0.0,4.164673120592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,2911.0,7.976595409316577,0.0,1.0,0.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,403.0,0.0,0.0,1.0,0.0,3225.0,8.078998258685154,0.0,1.0,0.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27.0,0.0,15.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5745.0,8.656259239539235,0.0,1.0,0.0,0.0,0.0,3.1056532424234384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,200.0,1.0,0.0,0.0,0.0,1726.0,7.454141078146678,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,403.0,0.0,0.0,1.0,0.0,4665.0,8.448057452581375,0.0,1.0,0.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35.0,1.0,24.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,404.0,0.0,0.0,1.0,0.0,3324.0,8.109224953089955,0.0,1.0,0.0,0.0,0.0,4.093149802473811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56.0,1.0,46.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,46.0,200.0,1.0,0.0,0.0,0.0,5458.0,8.605020901781758,0.0,0.0,1.0,0.0,0.0,4.164673120592593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0,1.0,0.0,546.0,6.304448802421981,0.0,1.0,0.0,0.0,0.0,3.1219280948873624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,404.0,0.0,0.0,1.0,0.0,5915.0,8.68541582383069,0.0,1.0,0.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15.0,2.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,403.0,0.0,0.0,1.0,0.0,5257.0,8.567506005289827,0.0,0.0,1.0,0.0,0.0,3.773557262275186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2897.0,7.971776122880628,0.0,1.0,0.0,0.0,0.0,3.0930692077718898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.0,0.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,301.0,0.0,1.0,0.0,0.0,3004.0,8.008032846969307,0.0,1.0,0.0,0.0,0.0,3.85216872360328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
22.0,0.0,18.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,403.0,0.0,0.0,1.0,0.0,1175.0,7.069874128458572,0.0,1.0,0.0,0.0,0.0,4.004886164091843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,898.0,6.80128303447162,0.0,1.0,0.0,0.0,0.0,3.0930692077718898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,301.0,0.0,1.0,0.0,0.0,4004.0,8.29529885950246,0.0,1.0,0.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,0.0,1.0,0.0,0.0,1462.0,7.288244401020124,0.0,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,0.0,17.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,200.0,1.0,0.0,0.0,0.0,3422.0,8.138272638530186,0.0,1.0,0.0,0.0,0.0,4.237291339955158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
27.0,2.0,16.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,200.0,1.0,0.0,0.0,0.0,2286.0,7.734996194022781,0.0,0.0,1.0,0.0,0.0,4.162294909570876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,200.0,1.0,0.0,0.0,0.0,5888.0,8.68084148294457,0.0,1.0,0.0,0.0,0.0,3.506890595608519,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,0.0,9.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,0.0,0.0,1.0,0.0,5791.0,8.664232934065552,0.0,1.0,0.0,0.0,0.0,3.084962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
27.0,2.0,16.0,8.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,20.0,403.0,0.0,0.0,1.0,0.0,361.0,5.891644211825771,0.0,1.0,0.0,0.0,0.0,4.162294909570876,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,2443.0,7.8013913202914855,0.0,1.0,0.0,0.0,0.0,2.9219280948873623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,4613.0,8.4368504387337,0.0,0.0,1.0,0.0,0.0,2.584962500721156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,0.0,5568.0,8.624970783589669,0.0,0.0,1.0,0.0,0.0,2.321928094887362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
35.0,1.0,24.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,200.0,1.0,0.0,0.0,0.0,3757.0,8.231642179973411,0.0,1.0,0.0,0.0,0.0,4.093149802473811,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15.0,0.0,12.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,200.0,1.0,0.0,0.0,0.0,1689.0,7.432483807917119,0.0,1.0,0.0,0.0,0.0,3.640223928941852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,200.0,1.0,0.0,0.0,0.0,2166.0,7.681099001536359,0.0,0.0,1.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29.0,0.0,17.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,403.0,0.0,0.0,1.0,0.0,815.0,6.704414354964107,0.0,0.0,1.0,0.0,0.0,4.237291339955158,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
14.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,404.0,0.0,0.0,1.0,0.0,4998.0,8.51699317141357,0.0,1.0,0.0,0.0,0.0,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51.0,12.0,26.0,7.0,6.0,3.0,1.0,0.0,0.0,0.0,1.0,44.0,200.0,1.0,0.0,0.0,0.0,1532.0,7.334981878871814,0.0,0.0,1.0,0.0,0.0,4.325934470146846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
